session_code,title,session_type,url,speakers,abstract,topics,nvidia_technologies
S81790,An AI-Driven Autonomous Lab of the Future for Chemistry and Materials Science [S81790],Talks or Panels,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-s81790/,"Jonathan Godwin (CEO, Orbital Materials); Justin Smith (Sr. Developer Relations Manager, NVIDIA); Rafael Gómez-Bombarelli (CSO, Physical Sciences, Lila Sciences); Kristin Perrson (Cusp.ai Advisor, University of Berkeley)","Explore how agentic AI and automated laboratories are transforming chemistry and materials discovery by seamlessly integrating AI-driven atomistic simulations with experimental workflows. Learn from industry leaders how they're accelerating the path from computational prediction to lab validation, enabling faster discovery cycles and breakthrough material innovations that were previously out of reach.",HPC / Scientific Computing,"Hopper, CUDA-X, Blackwell"
S82016,Autonomous Networks: The New Brain of Telco Operations [S82016],Talks or Panels,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-s82016/,"Amol Phadke (Chief Transformation Officer, Tech Mahindra); Lilach Ilan (Global Head of Business Development -Telco Operations, NVIDIA); Tunc Yorulmaz (Sr. Managing Director, Accenture); Séainín McCoy (Data & AI Director, BT Group, BT)","Automation is not the same as autonomy. Automated networks follow predefined rules; autonomous networks understand context, analyze data, reason, act, and learn continuously. Autonomous networks are the next frontier for telecoms, and progress is accelerating rapidly. This panel brings together leading telecom operators and solution providers to show how agentic AI and large telco models are transforming operations. Speakers will share how they unify data across operations and business support systems and network domains and deploy AI agents that self-configure, self-optimize, and self-heal networks while improving performance and customer experience. Hear real-world examples of capabilities already in production, the NVIDIA software and infrastructure behind them, and what the next 12 months of innovation look like as operators advance toward higher levels of autonomy.",Telecommunications,"NeMo, NVIDIA NIM, NVIDIA AI Enterprise, Blueprint"
S81624,Beauty Reinvented with L'Oréal: AI-Enabled Formulation Optimization [S81624],Talks or Panels,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-s81624/,"Matthieu Cassier (Director of Global Transformation & Digital, L'Oréal R&I); Guive Balooch (Global VP, Tech & Open Innovation, L'Oreal)","A beauty product has billions of possible formulations, rendering exhaustive lab testing impossible. L'Oréal is partnering with NVIDIA to accelerate and improve accuracy of in-silico formulation property prediction.",Retail / Consumer Packaged Goods,NVIDIA NIM
S82191,Benchmarking the Path to Useful Quantum Computers [S82191],Talks or Panels,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-s82191/,"Robin Blume-Kohout (Distinguished Member of Technical Staff, Sandia National Laboratories)","Learn where quantum computing technologies are today, where they’re going, and how to track progress toward the goal of (someday) outperforming any supercomputer at solving useful problems. We’ll discuss how we assess and improve the performance of quantum computing hardware, the expanding role for HPC/GPUs/AI in this quest, and when it will (and won’t!) be useful to integrate HPC and GPUs with fault-tolerant quantum computers.",HPC / Scientific Computing,CUDA Quantum
S81658,Best Practices for Hashmap Optimization on NVIDIA Grace and Vera CPUs [S81658],Talks or Panels,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-s81658/,"Yuzhong Wen (Sr. DevTech Engineer, NVIDIA); Matthias Langer (AI and DevTech Engineer, NVIDIA)","Efficient hashmaps are among the most critical data structures in modern data analytics, genomics, and recommender systems. In this talk, we'll deep-dive into the amazing world of hashmaps for CPUs. We will discuss types, approaches, and properties of different CPU hashmap implementations with respect to our current data-center CPU platform NVIDIA Grace and the upcoming NVIDIA Vera platform. We'll tackle practical considerations for optimizing hashmap construction and lookups on NVIDIA CPUs, share lessons learned from integrating them into data analytical workloads, and describe theoretical performance limits, tuning knobs, and less well-known techniques to improve hashmap performance.",All Industries,Grace CPU
S81519,Best Practices for Scaling Inference [S81519],Talks or Panels,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-s81519/,"Jalaj Thanaki (Sr. Solutions Architect, NVIDIA); Anish Mukherjee (Solutions Architect, NVIDIA)","As organizations scale toward population-level AI adoption, running inference reliably, efficiently, and cost-effectively becomes essential. This session covers best practices for scaling inference across platform, model, and application layers, using real-world insights and NVIDIA technologies like DGXC-Lepton and NVCF. We’ll address challenges in GPU capacity, autoscaling, model optimization with NVIDIA S/W stack, concurrency, architecture, and observability. Learn how to use proven, field-tested strategies for scaling current AI workloads or launching new ones at scale.",All Industries,"Cloud / Data Center GPU, DGX Platform, TensorRT, Triton, NVIDIA NIM, NVIDIA AI Enterprise, DGX Cloud"
S81515,Best Practices of Multi-Modal and Vision Generation Training in M-Core [S81515],Talks or Panels,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-s81515/,"Junyu Wu (Sr. Developer, Tencent Holdings Ltd.)","Learn our practical strategies for post-training multi-modal vision language models (VLMs) and diffusion models, leveraging M-Core to enhance GPU utilization and improve model performance. Explore our effective reinforcement learning workflow, which spans from training to resource scheduling, maximizing GPU resource efficiency.",Consumer Internet,"CUDA, Hopper, NCCL, NeMo"
S81630,Beyond the Basics: OpenUSD for Advanced Physical AI Simulation [S81630],Talks or Panels,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-s81630/,"Aaron Luk (Director of Product Management, NVIDIA)","Universal Scene Description (OpenUSD) is the foundational 3D data framework of NVIDIA’s physical AI technology stack, serving as a standard across industries for building digital twins and AI in 3D worlds. As the underlying technology for NVIDIA Omniverse libraries, Isaac Sim, and SimReady assets, OpenUSD streamlines development pipelines, enhances data compatibility across 3D tools, and establishes standardized processes for complex physical AI workflows. Join this session to learn about the latest developments and next major milestones of OpenUSD.",All Industries,"Isaac, Omniverse"
S81992,Beyond the Model: Driving Cutting-Edge Drug Discovery [S81992],Talks or Panels,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-s81992/,"David Ruau (Head of Strategic Alliances, Drug Discovery AI, EMEA, NVIDIA); Simon Kohl (Founder & CEO, Latent Labs); Eric Durand (Chief Data Science Officer, Owkin); Robin Roehm (CEO and Co-Founder, Apheris)","How can we accelerate breakthrough drug discovery beyond model performance? This panel unites leaders from Sanofi, Latent Labs, Owkin, and Elsevier to explore how AI-driven platforms, multi-modal data integration, and large-scale simulation are reshaping how we design and develop protein therapeutics. Together, we’ll dive into lessons learned from cutting-edge deployments, share emerging best practices, and examine what’s next for collaborative AI ecosystems driving the next era of precision medicine.",Healthcare & Life Sciences,"BioNeMo, Clara Parabricks, NVIDIA NIM, NVIDIA AI Enterprise"
S82244,Blueprint for AI Scale: How Industry Architects Success With NVIDIA GPUs on Google Cloud (Presented by Google Cloud) [S82244],Talks or Panels,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-s82244/,"Ruslan Mursalzade (Product Marketing, Google Cloud)","The gap between a successful ""proof of concept"" and a production-grade AI system is often defined by infrastructure choices. In this panel, technical leaders from leading companies pull back the curtain on how they built their AI stacks using NVIDIA Blackwell GPUs (A4X Max, A4X, G4) on Google Cloud’s AI Hypercomputer. Our panelists will engage in a technical post mortem of their deployment journeys. We will explore: • The Infrastructure: A look at how Google Cloud customers configured their architecture to manage massive GPU clusters • The Use Cases: Deep dives into high-impact implementations, from training sovereign LLMs and high-fidelity digital twins to deploying real-time agentic workflows • The Results: Key outcomes and metrics on both technical performance and business impact",Cloud Services,"Cloud / Data Center GPU, RTX GPU, Omniverse, Hopper, BioNeMo, Blackwell, NVIDIA AI Enterprise"
