name,description,company_url,tier
Connect Tech,"Connect Tech is a global leader in Edge AI compute solutions, including edge devices, carrier boards, thermal solutions, etc. As an NVIDIA Jetson Elite Partner, Connect Tech’s diverse portfolio of products meets the demands of the most challenging Edge AI applications, including industrial automation, public sector, robotics, transportation, and more.",,Exhibitor
Contextual AI,"Contextual AI provides the context layer that makes AI work for expert-level technical tasks. The platform turns hours of complex expert work—technical customer support, device log analysis, patent research, production planning—into minutes. Founded by the team that pioneered RAG at Meta, customers include Qualcomm, Advantest, ShipBob, and NVIDIA.",https://contextual.ai/,Exhibitor
D3 Embedded,"D3 Embedded is a U.S.-based company that develops end-to-end solutions integrating rugged camera and radar sensors, connectivity, custom Jetson boards, and AI to deliver advanced perception for performance-critical applications.",,Exhibitor
Dassault Systèmes,"Dassault Systèmes promotes human progress in three sectors – Life Sciences/Healthcare, Infrastructure/Cities & Manufacturing Industries. We equip businesses and individuals with virtual universes to envision sustainable innovations that harmonize products, nature, and life.",,Exhibitor
DataRobot,"DataRobot delivers AI that maximizes impact and minimizes business risk. Our AI applications and platform integrate into core business processes so teams can develop, deliver and govern AI at scale.",https://www.datarobot.com/,Exhibitor
DeepHow,"DeepHow is the AI-powered Operational Knowledge Management Platform for frontline work. It captures expert know-how, transforms it into intuitive guidance, delivers it in the flow of work, and uses AI to verify execution. Organizations use DeepHow to train faster, reduce errors, improve safety and quality, and ensure consistent execution across every site, role, and shift. From manufacturing to pharma, retail,  and consumer products, DeepHow turns tribal knowledge into a strategic advantage.",,Exhibitor
DeepRoute.ai,"DeepRoute.ai is an AI company dedicated to the research, development and application of smart driving solutions. Being a pioneer in deploying end-to-end model, DeepRotue.ai aims to create AGI in robots through mass-produced vehicles.",,Exhibitor
Deepwave,"Deepwave turns RF data into real-time insights.  Our team includes RF data, AI, and high-performance computing experts who saw the need for providing easier access to RF intelligence.  We launched the company to solve this challenge.  Deepwave provides intelligent RF data and infrastructure.  Our platform makes it easy to extract intelligence from RF signals to inform automated systems and workﬂows.  Deepwave holds US patents for the ARTIFICIAL INTELLIGENCE RADIO TRANSCEIVER (“AIR-T”).",,Exhibitor
Delos Data,"Delos Data is a startup building next-generation AI Interconnect, focused on optimizing for the GPU and AI workload. The company’s integrated approach across systems, software, and hardware addresses the critical bottlenecks of reliability and scale, unlocking higher utilization and efficiency for hyperscalers, AI enterprises, and next-generation datacenters.",,Exhibitor
"DigitalOcean, LLC","DigitalOcean is the comprehensive agentic cloud, empowering developers at AI-native businesses and digital native enterprises to build full-stack AI applications with straightforward tools. Our agentic cloud provides users with intuitive building blocks that combine general purpose cloud services with advanced AI tooling. By removing traditional barriers like high cost and operational complexity, developers and businesses can build and scale with AI with ease.",https://www.digitalocean.com/,Exhibitor
Docker,"Docker is the platform developers use to ship AI and cloud-native software, fast, reproducible, and secure. Create GPU-ready environments, accelerate builds with Docker Build Cloud, and orchestrate services with Docker Compose. Enable agentic AI workflows with MCP integrations, and protect your software supply chain with Docker Hardened Images (DHI) and policy controls from laptop to Kubernetes.",https://www.docker.com/,Exhibitor
Domino Data Lab,"Domino is the Enterprise AI platform trusted by leading organizations in Financial Services, Life Sciences, and Public Sector to accelerate AI from experimentation to production. We deliver proven solutions, or co-create new ones, achieving outcomes like 6× deployment velocity and 85% faster development while maintaining enterprise governance and security.",https://www.dominodatalab.com/,Exhibitor
Dyna Robotics,"Dyna Robotics builds embodied AI foundation models for real-world production. Its robots learn complex manipulation tasks like folding, packaging, kitting, and food prep, improving through thousands of policy training cycles monthly. After a $23.5M seed round, Dyna launched DYNA-1, now live commercially. Each deployment serves as both product and data engine, scaling robotic intelligence. Founded by Lindon Gao, York Yang, and former DeepMind scientist Jason Ma, Dyna closed a $120M Series A.",,Exhibitor
e-con Systems,"With over 20 years of expertise in embedded vision, e-con Systems designs, develops, and manufactures OEM and ODM vision platforms . Its portfolio includes cameras, AI vision boxes, and other integrated imaging platforms for applications across robotics, mobility, medical and life sciences, intelligent transport systems (ITS), sports analytics, surveillance, smart agriculture and more. With 2 Million+ cameras shipped, e-con Systems powers over 350 customer products worldwide.",,Exhibitor
EIZO Rugged Solutions,"EIZO Rugged Solutions designs rugged video graphics and GPGPU solutions featuring NVIDIA GPUs and embedded SoMs for military and aerospace applications. Products include 3U OpenVPX and XMC modules, plus compute & I/O-intensive single-board computers.",,Exhibitor
Emerald AI,"Emerald AI solves the biggest bottleneck to the AI revolution—energy—by transforming AI data centers into flexible grid assets that can unlock hundreds of gigawatts of existing power capacity on today’s grids, drive lower power bills for communities, and make the grid more reliable.",,Exhibitor
Encord,"Encord is the multimodal data platform for AI. With Encord, AI teams can easily manage, curate, and label petabytes of images, videos, audio, documents, text, and DICOM files on one unified platform while benefiting from AI-assisted speed and accuracy with human-in-the-loop workflows.",,Exhibitor
EverFocus,"EverFocus is a global leader in Vision AI, focusing on robotics, smart manufacturing, and in-vehicle systems. We transform video data into actionable insights that improve safety and efficiency. Our solutions serve transportation, industrial automation, and smart environments across fleets, factories, and large facilities, helping clients create scalable, intelligent systems for real-time response and business value.",,Exhibitor
Exxact,"Named 2024 & 2025 NVIDIA Partner Network Solution Integration Partner of the Year, Exxact delivers custom turnkey AI and HPC workstations, servers, clusters, and storage that empower clients to advance groundbreaking research and solve complex challenges across industries.",,Exhibitor
Flex,"Flex is the manufacturing partner of choice that helps leading brands design, build, and manage products that improve the world. With a global footprint spanning 30 countries, Flex delivers advanced manufacturing solutions, innovative products, and lifecycle services that support customers from concept to scale. In the AI era, Flex helps customers accelerate data center deployment by solving power, heat, and scale challenges through power and cooling technology and IT infrastructure solutions.",https://flex.com/,Exhibitor
Flexcompute,"Flexcompute is a physics intelligence company that turns the laws of physics into a shared brain for engineers and agents to design, optimize, and operate real-world systems. With a platform that combines GPU-native multiphysics simulation, geometry-native reasoning, and neural memory that continuously learns from every simulation and test, Flexcompute dramatically reduces the latency to physics insight. Used across aerospace, automotive, energy, and advanced manufacturing.",,Exhibitor
Fogsphere,"Fogsphere is an edge-first, real-time Safety, Security, and Operational Intelligence platform that turns cameras and sensors into live decision systems. On-prem or hybrid, it analyzes industrial sites at the edge to prevent incidents, enforce compliance, secure perimeters, and flag operational risk-automating responses to unsafe acts, vehicle-pedestrian conflicts, intrusions, and abnormal conditions. Integrates with HSE, security, and OT/IT for auditable mission-critical intelligence.",,Exhibitor
Fortanix,"Fortanix is the global leader in data and AI security and a pioneer of Confidential Computing, delivering a unified platform to protect sensitive data, AI models, and applications across on-premises and multi-cloud environments—at rest, in transit, and in use. Built on hardware-enforced security, Fortanix enables workloads to run in tamper-proof, isolated enclaves, protecting against data leakage, model extraction, and unauthorized access, even from privileged insiders.",https://www.fortanix.com/,Exhibitor
FPT,"FPT is a global technology corporation operating in 30 countries and territories. We developed FPT AI Factory, a comprehensive ecosystem for end-to-end AI development. With robust AI infrastructure, intelligent platforms, and ready-to-use applications, FPT empowers enterprises, startups, and the tech community to accelerate their AI journey. Guided by the vision “Build Your Own AI,” we enable fast, efficient innovation while ensuring optimal price-performance and sovereign AI.",,Exhibitor
FriendliAI,"FriendliAI is a leading AI inference platform company helping startups and enterprises deploy and scale AI models efficiently, cost-effectively, and reliably. Its platform delivers superior performance while reducing infrastructure costs, making it easy to move from AI experimentation to large-scale production. FriendliAI supports over 484,000 Hugging Face models through its Dedicated Endpoints, Serverless API, and Container solutions. Learn more at www.friendli.ai.",https://friendli.ai/,Exhibitor
Future Tech,"Future Tech is a global IT solutions provider, offering an array of technology services to corporate and government sectors trusted by Fortune 500 companies. Future Tech helps organizations optimize their IT environments and transition to next-generation technologies. With deep expertise across aerospace, defense, healthcare, and manufacturing sectors, Future Tech understands how to navigate the complexities of enterprise-scale environments and the demands of multi-stakeholder organizations.",,Exhibitor
Gcore,"Gcore is a global edge AI, cloud, network, and security solutions provider. Headquartered in Luxembourg. Gcore provides solutions to global leaders in numerous industries. Gcore manages its global IT infrastructure across six continents, with one of the best network performances in Europe, Africa, and LATAM. Gcore’s network consists of 210+ points of presence worldwide in reliable Tier IV and Tier III data centers, with a total network capacity exceeding 200 Tbps.",https://gcore.com/,Exhibitor
GE VERNOVA,"GE Vernova Inc. (NYSE: GEV) is a purpose-built global energy company that includes Power, Wind, and Electrification segments and is supported by its accelerator businesses. Building on over 130 years of experience tackling the world’s challenges, GE Vernova is uniquely positioned to help lead the energy transition by continuing to electrify the world while simultaneously working to decarbonize it.",,Exhibitor
Graid Technology,"Graid Technology is revolutionizing data storage with GPU-based SupremeRAID™, designed for high-performance AI/HPC and NVMe servers. SupremeRAID™ eliminates traditional RAID bottlenecks, maximizing SSD performance while freeing CPU resources.",,Exhibitor
H2O.ai,"The world’s best Agentic AI converging Generative and Predictive AI. Own your data, own your prompts – on-premise, airgapped and cloud VPC. Only H2O.ai provides an end-to-end GenAI platform where you own every part of the stack.",https://h2o.ai/,Exhibitor
idealworks,,,Exhibitor
Ignitarium,"Ignitarium, a Neurealm company, is a specialized engineering services provider with expertise across semiconductors, AI and wireless-enabled embedded systems. With a worldwide presence spanning India, US, Canada, Germany and Japan, its work powers real-world innovation across Automotive, Industry 4.0, Consumer Electronics, Robotics and Healthcare.",,Exhibitor
Infleqtion,"Infleqtion is a global leader in neutral-atom quantum technology. We design and build quantum computers, precision sensors, and quantum software for governments, enterprises, and research institutions. Our commercial portfolio includes quantum computers as well as quantum RF systems, quantum clocks, and inertial navigation solutions. Infleqtion is the partner of choice for governments and commercial customers seeking cutting-edge quantum capabilities.",,Exhibitor
Innoactive GmbH,"Innoactive is an Enterprise XR Streaming Platform delivering spatial streaming for NVIDIA Omniverse on demand worldwide. The platform enables enterprises to launch and stream Omniverse Kit-based applications and photorealistic enterprise digital twins to all XR devices, including Apple Vision Pro, iPad in AR, XR headsets, and browsers. Built for global scalability, multi-user collaboration, and enterprise deployment across cloud and on-premise environments.",,Exhibitor
Instrumental,"Instrumental is the leading Manufacturing AI and Data Platform for HPC OEMs and manufacturers, accelerating the build and deployment of trays and servers. Our proprietary Visual AI detects assembly defects that would otherwise fail functional test, enabling immediate fixes and boosting First Pass Yield.   Backed by a powerful data platform and synchronized models, Instrumental equips engineers to resolve issues permanently—delivering faster ramps, reliable products, and higher margins.",,Exhibitor
IQM Quantum Computers,"IQM Quantum Computers is a global leader in superconducting quantum computers. IQM provides both on-premises full-stack quantum computers and a cloud platform to access its computers. IQM customers include the leading high-performance computing centres, research labs, universities and enterprises which have full access to IQM's software and hardware.  IQM has over 300 employees with offices in Espoo, Madrid, Munich, Paris, Palo Alto, Singapore, Tokyo, Warsaw.  Read more: meetiqm.com",,Exhibitor
IQVIA,"IQVIA is a leading global provider of clinical research services, commercial insights and healthcare intelligence to the life sciences and healthcare industries. IQVIA’s portfolio of solutions are powered by IQVIA Connected Intelligence™ to deliver actionable insights and services built on high-quality health data, Healthcare-grade AI®, advanced analytics, the latest technologies and extensive domain expertise.",,Exhibitor
Jacobs,"At Jacobs, we're challenging today to reinvent tomorrow. With approximately $12 billion in annual revenue and a team of almost 43,000, we provide end-to-end services in advanced manufacturing, cities & places, energy, environmental, life sciences, transportation and water. See how at jacobs.com and connect with us on LinkedIn, Instagram, X and Facebook.",,Exhibitor
Keysight,"We inspire and empower innovators to bring world-changing technologies to life. As an S&P 500 company, we're delivering market-leading design, emulation, and test solutions to help engineers develop and deploy faster, with less risk, throughout the entire product life cycle. We're a global innovation partner enabling customers in communications, industrial automation, aerospace and defense, semiconductor, and general electronics markets to accelerate innovation to connect and secure the world.",https://www.keysight.com/,Exhibitor
KION,"KION is shaping world trade and ensures that its customers’ supply chains reach their full potential: efficient, smart and sustainable with real-time traceability and high speed. Our services include industrial trucks, integrated automation technologies, AI-based solutions, and software as well as services. KION’s supply chain solutions enable the smooth flow of materials and information in our customers’ warehouses, production plants, and distribution centers in over 100 countries worldwide.",,Exhibitor
Lanner Electronics,"Lanner Electronics is a world-leading hardware solution provider for network computing and Edge AI. Working closely with NVIDIA, Lanner delivers purpose-built platforms for AI-accelerated infrastructure, including rugged Edge AI systems based on NVIDIA Jetson Orin and AGX Orin, Robotic AI computers powered by Jetson Thor, MGX servers for AI-RAN, AI-accelerated network appliances for AI-powered NGFW, industrial workstations, and GPU servers enabling private LLM/VLM at the edge.",,Exhibitor
Latitude.sh,"Latitude.sh provides instant compute and connectivity anywhere you need it, fully automated and deployed in seconds. A Megaport company, Latitude.sh combines high-performance GPU and CPU instances with a global private backbone, powering mission-critical AI workloads from LLM-training to inference at scale.",,Exhibitor
Lattice Semiconductor,"Lattice Semiconductor is the low power programmable leader. We solve customer problems across the network, from the Edge to the Cloud, in the growing Communications, Computing, Industrial, Automotive, and Consumer markets. Our technology, long-standing relationships, and commitment to world-class support let our customers quickly and easily unleash their innovation to create a smart, secure, and connected world.

For more information about Lattice, please visit www.latticesemi.com.",,Exhibitor
LEM Surgical,"LEM Surgical, founded 2021 in Switzerland, is transforming orthopedic surgery with its Dynamis robotic surgical system - a novel humanoid platform designed for supervised autonomous hard tissue surgery. Our quintuple aim: achieve better clinical outcomes, improve patient satisfaction, enhance provider satisfaction, achieve financial sustainability and advance health equity. Development & manufacturing are Swiss-made. Dynamis is FDA cleared and in routinely use in a top tier U.S. hospital.",,Exhibitor
Leopard Imaging,"Leopard Imaging, headquartered in Silicon Valley and founded in 2008, leads the world in AI vision innovation — advancing computational imaging performance in autonomous machineries, smart drones, AI-enabled IoT, robotics, automation, and medical technology.",,Exhibitor
Lightricks,"LTX-2 is an artificial intelligence multimodal foundational model released by Lightricks in October 2025, and made open source in January of 2026. LTX-2 is capable of producing synchronized audio and video, with native 4k resolution at 50fps. The model is optimized and can be run on consumer GPUs",,Exhibitor
Linker Vision,"Linker Vision builds a global Physical AI and Digital Twin platform for real-time operations across cities and industrial environments. As a unified AI operating system, it integrates Vision AI, VLMs, and large-scale Digital Twins from simulation and training to deployment. In partnership with NVIDIA, the platform enables scalable AI across smart cities, industrial spaces, telecom, humanoid robotics, autonomous services, and essential services.",,Exhibitor
Liqid,"Liqid is the leader in software-defined composable infrastructure, delivering flexible, high-performance, and efficient on-premises datacenter and edge solutions for AI inferencing, In-memory Databases, VDI, and HPC. Liqid manages, configures, and scales essential compute, accelerators (GPU, DPU, TPU, FPGA), memory, storage, and networking into physical bare metal server systems in seconds. Liqid customers can achieve up to 100% GPU and memory utilization for maximum tokens per watt and dollar.",https://www.liqid.com/,Exhibitor
Luminary Cloud,Luminary Cloud is the first Physics AI Model Factory. It is the fastest and easiest way to build & deploy Physics AI models to instantly predict physics reality with precision.,,Exhibitor
Manycore Tech,"Manycore Tech is a global leading provider of spatial intelligence services, committed to accelerating the integration of AI into the physical world. We have established a complete technological flywheel of ""spatial editing tools-spatial data-spatial large models"". Our technologies and products are widely applied in various industries like spatial design, 3D content creation, e-commerce advertising generation, cultural heritage preservation, industrial digital twins, intelligent agent training.",,Exhibitor
Mark III Systems,"Mark III Systems, an NPN Elite Partner and 2025 NVIDIA Software and Higher Ed/Research Partner of the Year, works closely everyday with enterprises, research institutions, and universities in the details to design, deploy, and co-pilot their AI, GenAI, Modern HPC, and Digital Twin Factories/CoEs, with its unique, cross-functional team.",,Exhibitor
Microway,"Microway delivers full stack AI hardware & software deployments spanning GPU clusters, servers, workstations, networking, and storage.  As an NVIDIA DGX SuperPOD Specialization Partner and an NPN Elite Provider of NVIDIA DGX and NVIDIA Data Center GPU solutions, we focus on delivering the most complex, high-performance AI & HPC infrastructure to customers throughout North America. Trust in our expertise! We have been delivering NVIDIA Data Center GPUs for decades--since their inception.",,Exhibitor
Milestone Systems,"Milestone Systems is a world leader in data-driven video technology. We provide a clear picture of how to create a safer and better world. In 2025, Milestone launched Project Hafnia, the world’s largest regulatory-compliant video data library, with a mandate to advance the global development of Vision AI. With a suite of developer tools and partnership with NVIDIA, it enables more accurate and intelligent video solutions for traffic management, public safety, and urban infrastructure.",,Exhibitor
MinIO,"MinIO is the data foundation for enterprise AI. Built for exascale performance and limitless scale, MinIO AIStor delivers a secure, sovereign, AI-ready data store from edge to core to cloud. Trusted by the Fortune 100 and 500, MinIO powers large-scale AI, analytics, and data lake workloads worldwide. MinIO is backed by Dell Technologies Capital, General Catalyst, Index Ventures, Intel Capital, SoftBank Vision Fund 2, and others.",https://min.io/,Exhibitor
Mirantis,"Mirantis enables organizations to stand up GPUs in weeks instead of months, for faster time-to-value. We are your bridge to transforming existing platforms into AI-ready infrastructure, purpose-built to achieve any business outcomes. We bring 15 years of experience building and running infrastructure at scale, a deep bench of AI infrastructure experts, and a composable full-stack AI infrastructure platform that streamlines operations, from Metal-to-Model™. Learn more at www.mirantis.com.",https://www.mirantis.com/,Exhibitor
"Mitsubishi Heavy Industries, Ltd.","Mitsubishi Heavy Industries (MHI) Group is one of the world’s leading industrial groups, spanning energy, smart infrastructure, industrial machinery, aerospace and defense. MHI Group combines cutting-edge technology with deep experience to deliver innovative, integrated solutions that help to realize a carbon neutral world, improve the quality of life and ensure a safer world. For more information, please visit www.mhi.com or follow our insights and stories on spectra.mhi.com.",,Exhibitor
Modular,"Modular is a Series C AI infrastructure company building a unified compute layer that lets AI workloads run across NVIDIA, AMD, and other accelerators without code changes. Its platform includes MAX, a high-performance inference and model framework 90% smaller than vLLM, Mojo, a Python superset systems language for GPU programming, and Mammoth for multi-node orchestration. Founded by Chris Lattner and Tim Davis, Modular delivers up to 70% lower costs and 4x performance gains for its customers.",https://www.modular.com/,Exhibitor
"Neousys Technology America, Inc.","Neousys designs and manufactures industrial computers and rugged GPU computing platform featuring exclusive mechanical and thermal designs to enable AI-powered for automation, robotics, autonomy and intelligent video analytics applications.",,Exhibitor
Neural Concept,"Founded in 2019, Neural Concept provides the leading AI-first engineering platform for product development. By embedding AI natively into design and simulation workflows, Neural Concept empowers engineering teams to compress development cycles from months to days, improve product performance across efficiency, safety, and sustainability, and scale AI adoption without costly, years-long integration.",https://www.neuralconcept.com/,Exhibitor
"NEXCOM International Co., Ltd.","Founded in 1992, NEXCOM is a global leader in edge computing and industrial IoT solutions. It provides SD-Edge Computing, AIoT, cybersecurity, and more, driving innovation and sustainability to build an AIoT ecosystem for ESG transformation.",,Exhibitor
ODINN,"ODINN delivers a radical new breed of high-performance edge computing that is sovereign, deployable, and beautifully engineered. Our flagship product, OMNIA, is the fastest portable data center on Earth, enabling real-time AI inference at the edge in a fully air-gapped environment. With its integrated interface and proprietary thermal engineering, OMNIA delivers uncompromised data center-grade compute power within a portable, carry-on size chassis that can be deployed in minutes.",,Exhibitor
One Stop Systems,"One Stop Systems, Inc. (Nasdaq: OSS) is a San Diego-based public technology company that designs and manufactures high-performance edge computing products and systems. Its hardware and software bring data center-class performance to harsh land, sea, and air environments. OSS offers ruggedized servers, compute accelerators, flash storage arrays, and storage acceleration software used in autonomous trucking and farming, aircraft, drones, ships, and vehicles.",,Exhibitor
"Onyx Healthcare, Inc.","Onyx Healthcare, headquartered in Taiwan with offices in the Netherlands and California, is a professional medical IT company and NVIDIA Partner Network (NPN) Partner serving tier-1 medical device companies worldwide. Onyx delivers AI-ready medical PCs, medical displays, mobile carts, infotainment, and smart clinical solutions. Certified to ISO 13485, IEC/UL 60601-1, ISO 14971, and FDA registered, with 7–10 year product longevity and award-winning innovation.",,Exhibitor
"OpenEvidence, Inc.","OpenEvidence is the fastest-growing and most widely used clinical decision support platform in the United States, and the most widely used medical search engine among U.S. clinicians. Trusted by hundreds of thousands of verified healthcare professionals, it supports high-stakes, point-of-care decisions that are sourced, cited, and grounded in peer-reviewed medical literature. OpenEvidence is actively used daily by over 40% of U.S. physicians across more than 10,000 hospitals and medical centers.",,Exhibitor
Opentrons,"We make robots for scientists. At Opentrons we believe that scientists should be able to focus on their science to accelerate discovery and innovation, and that access to automation is a key tool to facilitate that. Our mission is to democratize access to laboratory robotics. There are currently ten times the number of scientists to lab robots in the world. When we’re done, that ratio will be flipped, and there will be ten times the number of lab robots to scientists.",,Exhibitor
Pasqal,"Pasqal is leading the industrialization of neutral-atom quantum computing, transforming Nobel Prize-winning research into real-world solutions for industry, science, and governments. Since 2019, the company has built high-performance quantum systems and cloud-ready software that tackle complex challenges in optimization, simulation, and AI. With a global footprint across Europe, North America, and Asia, and backed by over $215 million, Pasqal is accelerating quantum computing adoption.",https://www.pasqal.com/,Exhibitor
PC Partner Technology Pte. Ltd.,"PC Partner Technology Pte. Ltd. has a wide range of portfolio includes branded video graphics cards, Mini PCs, motherboards, gaming hardware, and industrial-grade embedded and GPU-accelerated computing solutions. We also provide comprehensive electronic manufacturing services to reputable brands globally.
In 2025, PC Partner also joined the NVIDIA Partner Network (NPN) to address business and enterprise computing and visualization needs of today’s ever-changing market with GPU Server offerings.",,Exhibitor
Personal AI,The Small Language Model Platform Optimized For Edge Deployments.,,Exhibitor
Phaidra,"Phaidra builds AI agents that autonomously optimize the complex power, cooling and workload management systems in AI factories to maximize tokens per watt.",,Exhibitor
Phison Technology,"Founded in 2000 with the invention of the world’s first single-chip USB flash drive, Phison is a widely trusted partner for leading OEMs and consumer brands.  Our flash storage and memory solutions deliver the performance, reliability, capacity and efficiency need to keep the wheels of innovation turning.  From enterprise data centers and AI-powered ecosystems to mission-critical aerospace, automotive, and consumer devices, Phison continues to redefine what’s next in flash storage and memory.",,Exhibitor
Premio Inc,"Premio Inc. is a global technology leader with over 35 years of expertise in rugged edge computing. Specializing in ""The Machines Behind the AI Scenes,"" Premio designs and manufactures industrial-grade solutions, including rugged edge AI computers, HMI displays, and HPC storage servers. As an ""Inside Outsource"" partner, it provides end-to-end engineering, ISO-certified manufacturing, and lifecycle support to accelerate time-to-market for Industry 4.0, robotics, and smart infrastructure.",,Exhibitor
ProHawk AI,"ProHawk AI, an NVIDIA Preferred Partner, delivers real-time, pixel-level AI-enabled computer vision that boosts detection, analytics, and operator performance in the toughest conditions (low light, glare, weather, motion). NVIDIA-optimized across Metropolis, DeepStream, and jetson edge to RTX PRO cloud deployments with Dell and HPE ecosystems—turning noisy video into trusted AI-ready data.",,Exhibitor
Protopia AI,Protopia AI enables secure production AI on shared infrastructure with no performance trade-offs. Protopia integrates directly into existing AI stacks and is compatible with NVIDIA NIM microservices and NVIDIA AI Factories.,,Exhibitor
PsiQuantum,"PsiQuantum was founded in 2016 and is headquartered in Palo Alto, California. The company’s mission is to build and deploy the world’s first useful, fault-tolerant quantum computing systems. PsiQuantum’s photonic approach enables it to leverage high-volume semiconductor manufacturing and existing cryogenic infrastructure to rapidly scale its systems. Learn more at www.psiquantum.com.",,Exhibitor
PTC,"Our portfolio of software solutions manages data throughout a product’s lifecycle – driving excellence in engineering and design, efficiency in manufacturing and supply chain, and optimization in operations and service.",https://www.ptc.com/,Exhibitor
Qblox,"Qblox is accelerating the quantum revolution as the global leader in scalable quantum control. The company provides the essential control and readout engine that empowers researchers and engineers to build high-performance, robust, and scalable systems. Trusted by academic and industrial leaders worldwide, Qblox sets the standard for quantum control and delivers the backbone for a new era of computing. Learn more at www.qblox.com.",,Exhibitor
Qodo,"Qodo is a quality-first generative AI coding platform that helps developers write, test, and review code within IDE and Git. Our AI code generation offers automated code reviews, contextual suggestions, and comprehensive test generation.",,Exhibitor
Qt Group,"Qt Group is a global software company offering cross-platform solutions for the entire software development lifecycle, from UI design and development to quality management. Our customers are in more than 70 different industries in over 180 countries. We offer comprehensive quality assurance tools, including Axivion to stop software erosion in CUDA, C, C++, and C# code. Following the industry-leading safety and security standards, Axivion is ideal for creating safety-critical software.",,Exhibitor
Quantum Machines,"Quantum Machines (QM) is a global leader in quantum control solutions, advancing quantum computing through its hybrid control approach. By tightly integrating quantum and classical operations, QM eliminates friction across hardware and software, enabling faster iteration, real-time adaptation, and scalable system design. Its platform supports any quantum processor, helping researchers and builders accelerate breakthroughs and push what’s possible.",,Exhibitor
Reflection,"Frontier open intelligence accessible to all. Our team previously built frontier LLMs at labs like DeepMind, OpenAI, and Anthropic.",,Exhibitor
Rescale,"Rescale accelerates engineering and scientific innovation with a digital engineering platform combining cloud HPC, intelligent data management, and applied AI for modeling and simulation. Enterprises across aerospace, automotive, energy, life sciences, semiconductors, manufacturing, and the public sector build on Rescale. Backed by NVIDIA, Sam Altman, Jeff Bezos, Microsoft, and Samsung, Rescale serves customers including Applied Materials, SLB, GM Motorsports, and the U.S. Department of Defense.",https://rescale.com/,Exhibitor
Richtech Robotics,"Richtech Robotics develops advanced robotic solutions and the data infrastructure that makes its robots more intelligent. Guided by three strategic pillars — Industrial, Commercial, and Data Services — Richtech Robotics aims to deliver dependable automation, consistent service performance, and continuous AI-driven improvement at scale. From factory floors to hospitality venues, our robots work alongside people to enhance efficiency, precision, and quality. Learn more at www.RichtechRobotics.com.",,Exhibitor
Rigetti Computing,"Rigetti is a pioneer in full-stack quantum computing and has operated quantum computers over the cloud since 2017 through its QCS® platform. Rigetti’s proprietary quantum-classical infrastructure provides high-performance integration with public and private clouds. Rigetti developed the industry’s first multi-chip quantum processor for scalable quantum computing systems. Rigetti designs and manufactures its chips in-house at Fab-1, the industry’s first dedicated quantum device foundry.",https://www.rigetti.com/,Exhibitor
Roboflow,"Roboflow has everything you need to build and deploy computer vision models. Connect Roboflow at any step in your pipeline with APIs and SDKs, or use the end-to-end interface to automate the entire process from image to inference.",https://roboflow.com/,Exhibitor
Rockwell Automation,"Rockwell Automation is the largest company in the world that is dedicated to industrial automation and digital transformation. Across the globe, our flagship Allen Bradley® and FactoryTalk® product brands are recognized for excellence. We meet customers where they are in their journey with market leading hardware, software, and services to make them more resilient, agile, and sustainable.",https://www.rockwellautomation.com/,Exhibitor
SecEdge Inc.,"SecEdge is a digital security leader for securing Physical AI, IoT, and Edge devices by providing AI model access, management and protection in an award winning software platform. SecEdge's standards compliant products support the NVIDIA Jetson Platform. SecEdge products are offered by NVIDIA hardware partners such as Advantech, AAEON, Ubiquitous AI, EDOM, and distribution partners such as Arrow Electronics.",,Exhibitor
Seeed Studio,"Seeed Studio is the AI hardware partner for global developers since 2008, providing sensing, networking, and edge AI hardware. Delivering modern AI with real-world data, Seeed accelerates ever-growing AI applications with global ecosystems.",,Exhibitor
Sharpa,"Founded in 2024, Sharpa is an AI robotics company focused on building ultra-high-performance robots and core components for future general-purpose robotic applications. Sharpa’s mission is to manufacture time by making robots useful.
Sharpa's global headquarters are in Singapore, with a business operation center in Mountain View, USA, and its manufacturing R&D center in Shanghai, China.",,Exhibitor
SimScale,"SimScale is the world’s first AI-native cloud platform for engineering simulation. Trusted by more than 800,000 users, SimScale empowers engineers everywhere to innovate faster by exploring 1000’s of engineering decisions in seconds. By integrating Engineering AI workflows with computational fluid dynamics (CFD), finite element analysis (FEA), electromagnetic, and thermal simulation in a single cloud-native platform, SimScale empowers teams to engineer the irreplaceable. Visit www.simscale.com.",https://www.simscale.com/,Exhibitor
Singtel RE:AI,"Build sovereign, scalable AI in ASEAN with RE:AI, Singtel’s sovereign AI cloud. Together with Nxera data centres and **Paragon™ multi-network, multi-cloud orchestration, RE:AI also delivers turnkey AI-as-a-Service solutions to help organisations in different industry verticals move from pilots to production faster. RE:AI, Nxera, and Paragon™ are portfolios of Singtel Digital InfraCo (Singtel Group).",,Exhibitor
SoftBank Corp.,,https://www.softbank.jp/,Exhibitor
Solomon Technology Corporation,"Solomon, a partner of NVIDIA Isaac Manipulator, optimizes robotic motion planning for efficient and safer operations. We enable multi-arm picking with collision avoidance, deliver customizable solutions with rapid AI training, and boost productivity.",,Exhibitor
SoundHound AI,"SoundHound AI (Nasdaq: SOUN), a global leader in voice and conversational AI, builds solutions that deliver incredible experiences. Built on proprietary technology, SoundHound’s groundbreaking products use voice technology and AI agents to answer questions, carry out actions, and complete transactions over the phone, online, on-premise, and even from the vehicle. SoundHound powers millions of products and services, and handles billions of interactions each year for world class businesses.",https://www.soundhound.com/,Exhibitor
