date,time,type,title,url,speaker,end_time,abstract,overview,匹配团队,关注方向,推荐理由
THU 4 DEC,3:30-4:30,Oral Paper,  → Superposition Yields Robust Neural Scaling,https://neurips.cc/virtual/2025/oral/116347,,4:30 PM,"The success of today's large language models (LLMs) depends on the observation that larger models perform better. However, the origin of this neural scaling law, that loss decreases as a power law with model size, remains unclear. We propose that representation superposition, meaning that LLMs represent more features than they have dimensions, can be a key contributor to loss and cause neural scaling. Based on Anthropic's toy model, we use weight decay to control the degree of superposition, allowing us to systematically study how loss scales with model size. When superposition is weak, the loss follows a power law only if data feature frequencies are power-law distributed. In contrast, under strong superposition, the loss generically scales inversely with model dimension across a broad class of frequency distributions, due to geometric overlaps between representation vectors. We confirmed that open-sourced LLMs operate in the strong superposition regime and have loss scaling inversely with model dimension, and that the Chinchilla scaling laws are also consistent with this behavior. Our results identify representation superposition as a central driver of neural scaling laws, providing insights into questions like when neural scaling laws can be improved and when they will break down.",,海思; 计算,海思: 大语言模型和扩散模型的加速; 计算: 高效模型架构,海思: Session探讨了大语言模型中表示的叠加(superposition)现象及其对神经网络规模定律的影响，揭示了模型维度与loss的关系，这对于优化长上下文推理中注意力复杂度过高的问题，以及实现低延迟实时推理响应提供了理论基础和技术启示。; 计算: Session深入分析了神经规模定律的根本驱动力——表示叠加，揭示了模型结构与性能的内在关系，有助于理解和预测大模型结构演进趋势，从而指导计算架构设计，降低未来模型结构对计算系统的冲击，解决团队关注的模型架构对计算架构影响的难题。
THU 4 DEC,3:30-4:30,Oral Session,Oral Session 4B,https://neurips.cc/virtual/2025/session/122562,,4:30 PM,,,nan,nan,nan
THU 4 DEC,3:30-4:30,Oral Paper,  → In Search of Adam’s Secret Sauce,https://neurips.cc/virtual/2025/oral/119298,,4:30 PM,"Understanding the remarkable efficacy of Adam when training transformer-based language models has become a central research topic within the optimization community. To gain deeper insights, several simplifications of Adam have been proposed, such as the signed gradient and signed momentum methods. In this work, we conduct an extensive empirical study — training over 1,500 language models across different data configurations and scales — comparing Adam to several known simplified variants. We find that signed momentum methods are faster than SGD, but consistently underperform relative to Adam, even after careful tuning of momentum, clipping setting and learning rates. However, our analysis reveals a compelling option that preserves near-optimal performance while allowing for new insightful reformulations: constraining the Adam momentum parameters to be equal, β 1 = β 2 . Beyond robust performance, this choice affords new theoretical insights, highlights the ""secret sauce"" on top of signed momentum, and grants a precise statistical interpretation: we show that Adam in this setting implements a natural online algorithm for estimating the mean and variance of gradients—one that arises from a mean-field Gaussian variational inference perspective.",,计算,计算: 训推新范式,计算: 该Session深入探讨Adam优化器及其简化变体在训练Transformer语言模型中的表现和理论基础，直接涉及训练新范式的优化方法。团队关注训推新范式的演进机理，Session中关于Adam动量参数约束及其统计解释提供了新的训练优化视角，有助于理解和预测训练范式的演进，解决团队关注的训推负载差异问题。
THU 4 DEC,3:30-4:30,Oral Paper,  → Analog In-memory Training on General Non-ideal Resistive Elements: The Impact of Response Functions,https://neurips.cc/virtual/2025/oral/117576,,4:30 PM,"As the economic and environmental costs of training and deploying large vision or language models increase dramatically, analog in-memory computing (AIMC) emerges as a promising energy-efficient solution. However, the training perspective, especially its training dynamic, is underexplored. In AIMC hardware, the trainable weights are represented by the conductance of resistive elements and updated using consecutive electrical pulses.  While the conductance changes by a constant in response to each pulse, in reality, the change is scaled by asymmetric and non-linear response functions, leading to a non-ideal training dynamic. This paper provides a theoretical foundation for gradient-based training on AIMC hardware with non-ideal response functions.  We demonstrate that asymmetric response functions negatively impact Analog SGD by imposing an implicit penalty on the objective. To overcome the issue, we propose residual learning algorithm, which provably converges exactly to a critical point by solving a bilevel optimization problem. We show that the proposed method can be extended to deal with other hardware imperfections like limited response granularity. As far as we know, it is the first paper to investigate the impact of a class of generic non-ideal response functions. The conclusion is supported by simulations validating our theoretical insights.",,nan,nan,nan
THU 4 DEC,3:30-4:30,Oral Paper,"  → Generalized Gradient Norm Clipping & Non-Euclidean(L0,L1)-Smoothness",https://neurips.cc/virtual/2025/oral/115789,,4:30 PM,"This work introduces a hybrid non-Euclidean optimization method which generalizes gradient norm clipping by combining steepest descent and conditional gradient approaches. The method achieves the best of both worlds by establishing a descent property under a generalized notion of ($L_0$,$L_1$)-smoothness. Weight decay is incorporated in a principled manner by identifying a connection to the Frank-Wolfe short step. In the stochastic case, we show an order optimal $O(n^{-1/4})$ convergence rate by leveraging a momentum based gradient estimator. We discuss how to instantiate the algorithms for deep learning, which we dub Clipped Scion, and demonstrate their properties on image classification and language modeling. The code is available at https://github.com/LIONS-EPFL/ClippedScion.",,计算; 计算,计算: 高效模型架构; 计算: 训推新范式,"计算: 该session提出了基于非欧几里得(L0,L1)-光滑性的混合优化方法，结合了梯度范数裁剪和条件梯度方法，能够提升模型训练中的优化效率和收敛性，直接对应该团队关注的模型架构对计算架构的影响及低精度训练推理的需求。; 计算: session中介绍的Clipped Scion算法及其在深度学习中的应用，为训练和推理新范式提供了新的优化思路，特别是利用动量梯度估计器实现的最优收敛率，有助于该团队理解和预测训推范式的演进机理。"
THU 4 DEC,3:30-4:30,Oral Session,Oral Session 4C,https://neurips.cc/virtual/2025/session/122563,,4:30 PM,,,nan,nan,nan
THU 4 DEC,3:30-4:30,Oral Paper,  → MaxSup: Overcoming Representation Collapse in Label Smoothing,https://neurips.cc/virtual/2025/oral/116897,,4:30 PM,"Label Smoothing (LS) is widely adopted to reduce overconfidence in neural network predictions and improve generalization. Despite these benefits, recent studies reveal two critical issues with LS. First, LS induces overconfidence in misclassified samples. Second, it compacts feature representations into overly tight clusters, diluting intra-class diversity, although the precise cause of this phenomenon remained elusive. In this paper, we analytically decompose the LS-induced loss, exposing two key terms: (i) a regularization term that dampens overconfidence only when the prediction is correct, and (ii) an error-amplification term that arises under misclassifications. This latter term compels the network to reinforce incorrect predictions with undue certainty, exacerbating representation collapse. To address these shortcomings, we propose Max Suppression (MaxSup), which applies uniform regularization to both correct and incorrect predictions by penalizing the top-1 logit rather than the ground-truth logit. Through extensive feature-space analyses, we show that MaxSup restores intra-class variation and sharpens inter-class boundaries. Experiments on large-scale image classification and multiple downstream tasks confirm that MaxSup is a more robust alternative to LS.Code and reproducibility scripts are available at https://github.com/ZhouYuxuanYX/Maximum-Suppression-Regularization.",,nan,nan,nan
THU 4 DEC,3:30-4:30,Oral Paper,  → Advancing Expert Specialization for Better MoE,https://neurips.cc/virtual/2025/oral/116507,,4:30 PM,"Mixture-of-Experts (MoE) models enable efficient scaling of large language models (LLMs) by activating only a subset of experts per input. However, we observe that the commonly used auxiliary load balancing loss often leads to expert overlap and overly uniform routing, which hinders expert specialization and degrades overall performance during post-training.To address this, we propose a simple yet effective solution that introduces two complementary objectives: (1) an orthogonality loss to encourage experts to process distinct types of tokens, and (2) a variance loss to encourage more discriminative routing decisions.Gradient-level analysis demonstrates that these objectives are compatible with the existing auxiliary loss and contribute to optimizing the training process.Experimental results over various model architectures and across multiple benchmarks show that our method significantly enhances expert specialization. Notably, our method improves classic MoE baselines with auxiliary loss by up to 23.79\%, while also maintaining load balancing in downstream tasks, without any architectural modifications or additional components. We will release our code to contribute to the community.",,计算; 计算,计算: 高效模型架构; 计算: 训推新范式,计算: Session提出的通过正交性损失和方差损失提升MoE模型专家专门化的方法，直接涉及模型架构优化，能够为团队关注的模型架构演进趋势及其对计算系统影响提供具体的训练优化技术和思路。; 计算: Session中针对MoE模型训练中路由和专家负载均衡的优化方法，能够为团队关注的训练推理新范式负载特征演进提供具体的训练目标设计和优化策略，有助于理解和预测未来训推范式的演进机理。
THU 4 DEC,3:30-4:30,Oral Paper,  → Learning to Learn with Contrastive Meta-Objective,https://neurips.cc/virtual/2025/oral/115718,,4:30 PM,"Meta-learning enables learning systems to adapt quickly to new tasks, similar to humans.Different meta-learning approaches all work under/with the mini-batch episodic training framework. Such framework naturally gives the information about task identity, which can serve as additional supervision for meta-training to improve generalizability. We propose to exploit task identity as additional supervision in meta-training, inspired by the alignment and discrimination ability which is is intrinsic in human's fast learning.This is achieved by contrasting what meta-learners learn, i.e., model representations.The proposed ConML is evaluating and optimizing the contrastive meta-objective under a problem- and learner-agnostic meta-training framework.We demonstrate that ConML integrates seamlessly with existing meta-learners, as well as in-context learning models, and brings significant boost in performance with small implementation cost.",,温哥华云; 多伦多云; 诺亚,温哥华云: Reinforcement fine tuning (RFT); 多伦多云: AI Agent; 诺亚: 大模型后训练Reasoning，RL,温哥华云: 该session提出的Contrastive Meta-Objective在meta-learning框架下优化模型的泛化能力，与温哥华云团队关注的Reinforcement fine tuning (RFT)中提升样本效率和性能的目标高度契合，能够为解决实际强化学习中样本效率和训练稳定性问题提供新的对比学习思路。; 多伦多云: 该session强调利用任务身份作为额外监督信号，通过对比学习提升meta-learner的表示能力，这与多伦多云团队关注的AI Agent持续优化机制和多步执行能力的训练优化需求直接相关，能够为Agent的自主学习和行为优化提供新的训练范式和技术支持。; 诺亚: session中提出的Contrastive Meta-Objective及其在问题和学习者无关的meta-training框架中应用，能够为诺亚团队关注的自博弈与learning from experience训练框架提供新的对比学习方法，提升后训练阶段的推理和强化学习效果。
THU 4 DEC,3:30-4:30,Oral Session,Oral Session 4D,https://neurips.cc/virtual/2025/session/122564,,4:30 PM,,,nan,nan,nan
THU 4 DEC,3:30-4:30,Oral Paper,  → Exploring Diffusion Transformer Designs via Grafting,https://neurips.cc/virtual/2025/oral/119280,,4:30 PM,"Designing model architectures requires decisions such as selecting operators (e.g., attention, convolution) and configurations (e.g., depth, width). However, evaluating the impact of these decisions on model quality requires costly pretraining, limiting architectural investigation.Inspired by how new software is built on existing code, we ask: can new architecture designs be studied using pretrained models? To this end, we present *grafting*, a simple approach for editing pretrained diffusion transformers (DiTs) to materialize new architectures under small compute budgets. Informed by our analysis of activation behavior and attention locality, we construct a testbed based on the DiT-XL/2 design to study the impact of grafting on model quality. Using this testbed, we develop a family of hybrid designs via grafting: replacing softmax attention with gated convolution, local attention, and linear attention, and replacing MLPs with variable expansion ratio and convolutional variants. Notably, many hybrid designs achieve good quality (FID: 2.38–2.64 vs. 2.27 for DiT-XL/2)using < 2 % pretraining compute. We then graft a text-to-image model (PixArt- Σ ), achieving a 1.43 × speedup with less than a 2% drop in GenEval score. Finally, we present a case study that restructures DiT-XL/2 by converting every pair of sequential transformer blocks into parallel blocks via grafting. This reduces model depth by 2 × and yields better quality (FID: 2.77) than other models of comparable depth. Together, we show that new diffusion model designs can be explored by grafting pretrained DiTs, with edits ranging from operator replacement to architecture restructuring. Code and grafted models: https://grafting.stanford.edu.",,海思; 计算,海思: 大语言模型和扩散模型的加速; 计算: 高效模型架构,海思: Session聚焦于扩散Transformer模型架构设计与优化，通过grafting技术实现预训练模型架构的高效编辑和加速，直接对应海思团队在扩散模型加速、注意力机制复杂度优化及多模态条件融合延迟降低的难题。; 计算: Session提出通过grafting方法探索和重构扩散Transformer架构，研究不同算子替换对模型质量和计算成本的影响，契合计算BU对模型架构演进趋势的洞察需求及对计算系统冲击的预判。
THU 4 DEC,3:30-4:30,Oral Paper,  → Deep Compositional Phase Diffusion for Long Motion Sequence Generation,https://neurips.cc/virtual/2025/oral/116419,,4:30 PM,"Recent research on motion generation has shown significant progress in generating semantically aligned motion with singular semantics. However, when employing these models to create composite sequences containing multiple semantically generated motion clips, they often struggle to preserve the continuity of motion dynamics at the transition boundaries between clips, resulting in awkward transitions and abrupt artifacts. To address these challenges, we present Compositional Phase Diffusion, which leverages the Semantic Phase Diffusion Module (SPDM) and Transitional Phase Diffusion Module (TPDM) to progressively incorporate semantic guidance and phase details from adjacent motion clips into the diffusion process. Specifically, SPDM and TPDM operate within the latent motion frequency domain established by the pre-trained Action-Centric Motion Phase Autoencoder (ACT-PAE). This allows them to learn semantically important and transition-aware phase information from variable-length motion clips during training. Experimental results demonstrate the competitive performance of our proposed framework in generating compositional motion sequences that align semantically with the input conditions, while preserving phase transitional continuity between preceding and succeeding motion clips. Additionally, motion inbetweening task is made possible by keeping the phase parameter of the input motion sequences fixed throughout the diffusion process, showcasing the potential for extending the proposed framework to accommodate various application scenarios. Codes are available athttps://github.com/asdryau/TransPhase.",,CBG,CBG: 3DAIGC,CBG: Session聚焦于长运动序列生成中的连续性和过渡问题，涉及视频中运动物体的语义连续生成和长序列一致性，直接对应CBG团队关注的长视频生成一致性难题，且提出的Compositional Phase Diffusion方法可为其长视频运动连续性提供技术支持。
THU 4 DEC,3:30-4:30,Oral Paper,  → Mean Flows for One-step Generative Modeling,https://neurips.cc/virtual/2025/oral/115488,,4:30 PM,"We propose a principled and effective framework for one-step generative modeling. We introduce the notion of average velocity to characterize flow fields, in contrast to instantaneous velocity modeled by Flow Matching methods. A well-defined identity between average and instantaneous velocities is derived and used to guide neural network training. Our method, termed the \textit{MeanFlow} model, is self-contained and requires no pre-training, distillation, or curriculum learning. MeanFlow demonstrates strong empirical performance: it achieves an FID of 3.43 with a single function evaluation (1-NFE) on ImageNet 256 × 256 trained from scratch, significantly outperforming previous state-of-the-art one-step diffusion/flow models. Our study substantially narrows the gap between one-step diffusion/flow models and their multi-step predecessors, and we hope it will motivate future research to revisit the foundations of these powerful models.",,海思,海思: 大语言模型和扩散模型的加速,海思: 该session提出的MeanFlow模型是一种高效的单步生成模型，显著提升了扩散模型的生成速度和质量，直接对应海思团队关注的扩散模型加速难题，尤其是在保持生成质量的前提下实现低延迟推理。
THU 4 DEC,3:30-4:30,Oral Session,Oral Session 4E Position Paper Track Panels,https://neurips.cc/virtual/2025/session/122565,,4:30 PM,,,nan,nan,nan
FRI 5 DEC,8:30 a.m.,Invited Talk,From Benchmarks to Problems - A Perspective on Problem Finding in AI,https://neurips.cc/virtual/2025/invited-talk/109605,Kyunghyun Cho,9:30 AM,"During the past 15 years or so, I have worked on a series of seemingly distinct but eventually related problems, including machine learning algorithms, generative modeling with neural networks, machine translation, language modeling, medical imaging, a bit of healthcare, protein modeling and a bit of drug discovery. I chose to work on some of these problems intentionally, while it was pure serendipity that I worked on some others. It was only in hindsight that these seemingly different problems turned out to be closely related to each other from both technical, social and personal perspectives. In this talk, I plan to do my own retrospective on my own choices, be them intentional or not, on these problems and share with you my thoughts what our own discipline, which is sometimes called computer science, data science, machine learning or artificial intelligence, is.",,nan,nan,nan
FRI 5 DEC,2:30 p.m.,Invited Talk,Demystifying depth: Principles of learning in deep neural networks,https://neurips.cc/virtual/2025/invited-talk/109602,Andrew Saxe,3:30 PM,"Deep neural networks have revolutionized artificial intelligence, yet their inner workings remain poorly understood. This talk presents mathematical analyses of the nonlinear dynamics of learning in several solvable deep network models, offering theoretical insights into the role of depth. These models reveal how learning algorithms, data structure, initialization schemes, and architectural choices interact to produce hidden representations that afford complex generalization behaviors. A recurring theme across these analyses is a neural race: competing pathways within a deep network vie to explain the data, with an implicit bias toward shared representations. These shared representations in turn shape the network’s capacity for systematic generalization, multitasking, and transfer learning. I will show how such principles manifest across diverse architectures—including feedforward, recurrent, and linear attention networks. Together, these results provide analytic foundations for understanding how environmental statistics, network architecture, and learning dynamics jointly structure the emergence of neural representations and behavior.",,计算; 计算; 诺亚,计算: 高效模型架构; 计算: 训推新范式; 诺亚: 大模型后训练Reasoning，RL,计算: Session深入分析深度神经网络的学习动态和架构选择如何影响隐藏表示和泛化能力，直接对应团队关注的模型架构演进趋势及其对计算架构的影响，能为理解和预判大模型结构演进趋势提供理论基础。; 计算: Session探讨学习算法、初始化方案和架构选择如何共同作用于深度网络学习过程，能够为团队理解和预测训练推理新范式的演进机理及负载特征变化提供数学分析和理论支持。; 诺亚: Session中关于深度网络中隐含的学习动态和共享表示的分析，有助于理解自博弈与经验学习训练框架中隐含的学习机制，支持团队在后训练推理和强化学习方面的研究。
FRI 5 DEC,10:00-11:00,Oral Session,Oral Session 5A,https://neurips.cc/virtual/2025/session/122566,,11:00 AM,,,nan,nan,nan
FRI 5 DEC,10:00-11:00,Oral Paper,  → EvoLM: In Search of Lost Language Model Training Dynamics,https://neurips.cc/virtual/2025/oral/119409,,11:00 AM,"Modern language model (LM) training has been divided into multiple stages, making it difficult for downstream developers to evaluate the impact of design choices made at each stage.We present EvoLM, a model suite that enables systematic and transparent analysis of LMs' training dynamics across pre-training, continued pre-training, supervised fine-tuning, and reinforcement learning. By training over 100 LMs with 1B and 4B parameters from scratch, we rigorously evaluate both upstream (language modeling) and downstream (problem-solving) reasoning capabilities, including considerations of both in-domain and out-of-domain generalization. Key insights highlight the diminishing returns from excessive pre-training and post-training, the importance and practices of mitigating forgetting during domain-specific continued pre-training, the crucial role of continued pre-training in bridging pre-training and post-training phases, and various intricate trade-offs when configuring supervised fine-tuning and reinforcement learning. To facilitate open research and reproducibility, we release all pre-trained and post-trained models, training datasets for all stages, and our entire training and evaluation pipeline.",,温哥华云; 诺亚,温哥华云: Reinforcement fine tuning (RFT); 诺亚: 大模型后训练Reasoning，RL,温哥华云: Session中提到对训练阶段包括reinforcement learning的系统性分析，特别是fine-tuning和RL阶段的训练动态，直接对应该团队关注的Reinforcement learning在大模型中的实际应用和性能提升问题。; 诺亚: Session强调了包括supervised fine-tuning和reinforcement learning在内的后训练阶段对模型推理能力的影响，能为该团队关于自博弈、learning from experience训练框架和latent reasoning的研究提供系统训练动态的分析方法和数据支持。
FRI 5 DEC,10:00-11:00,Oral Paper,  → Large Language Diffusion Models,https://neurips.cc/virtual/2025/oral/118609,,11:00 AM,"The capabilities of large language models (LLMs) are widely regarded as relying on autoregressive models (ARMs). We challenge this notion by introducingLLaDA, a diffusion model trained from scratch under the pre-training and supervised fine-tuning (SFT) paradigm. LLaDA employs a forward data masking process and a reverse generation process, parameterized by a Transformer to predict masked tokens. It provides a principled generative approach for probabilistic inference by optimizing a likelihood lower bound. Across extensive benchmarks on general tasks, math, code, and so on, LLaDA demonstrates strongscalabilityand performs comparably to our self-constructed ARM baselines. Remarkably, LLaDA 8B is competitive with strong LLMs like LLaMA3 8B inin-context learningand, after SFT, exhibits impressiveinstruction-followingabilities in case studies such as multi-turn dialogue. Moreover, LLaDA addresses the reversal curse, surpassing GPT-4o in a reversal poem completion task. Our findings show the promise of diffusion models for language modeling at scale and challenge the common assumption that core LLM capabilities discussed above inherently depend on ARMs. Project page and codes: \url{https://ml-gsai.github.io/LLaDA-demo/}.",,海思,海思: 大语言模型和扩散模型的加速,海思: Session介绍了基于扩散模型的LLaDA大语言模型，涉及扩散模型在语言建模中的应用和推理过程，直接对应海思团队关注的大语言模型和扩散模型的加速问题，尤其是如何实现低延迟实时推理和保持对话质量与上下文一致性。
FRI 5 DEC,10:00-11:00,Oral Paper,  → Does Reinforcement Learning Really Incentivize Reasoning Capacity in LLMs Beyond the Base Model?,https://neurips.cc/virtual/2025/oral/119945,,11:00 AM,"Reinforcement Learning with Verifiable Rewards (RLVR) has recently demonstrated notable success in enhancing the reasoning performance of large language models (LLMs), particularly in mathematics and programming tasks. It is widely believed that, similar to how traditional RL helps agents to explore and learn new strategies, RLVR enables LLMs to continuously self-improve, thus acquiring novel reasoning abilities that exceed the capacity of the corresponding base models. In this study, we take a critical look at \textit{the current state of RLVR} by systematically probing the reasoning capability boundaries of RLVR-trained LLMs across diverse model families, RL algorithms, and math/coding/visual reasoning benchmarks, using pass@\textit{k} at large \textit{k} values as the evaluation metric.While RLVR improves sampling efficiency towards the correct path, we surprisingly find that current training does \emph{not} elicit fundamentally new reasoning patterns.We observe that while RLVR-trained models outperform their base models at smaller values of k (\eg, k =1), base models achieve higher pass@ k score when k is large.Moreover, we observe that the reasoning capability boundary of LLMs often narrows as RLVR training progresses.Further coverage and perplexity analysis shows that the reasoning paths generated by RLVR models are already included in the base models' sampling distribution, suggesting that their reasoning abilities originate from and are \textit{bounded} by the base model. From this perspective, treating the base model as an upper bound, our quantitative analysis shows that six popular RLVR algorithms perform similarly and remain far from optimal in fully leveraging the potential of the base model.In contrast, we find that distillation can introduce new reasoning patterns from the teacher and genuinely expand the model’s reasoning capabilities.Taken together, our findings suggest that current RLVR methods have not fully realized the potential of RL to elicit genuinely novel reasoning abilities in LLMs. This underscores the need for improved RL paradigms—such as continual scaling and multi-turn agent-environment interaction—to unlock this potential.",,温哥华云; 诺亚,温哥华云: Reinforcement fine tuning (RFT); 诺亚: 大模型后训练Reasoning，RL,温哥华云: 该session深入探讨了基于强化学习的微调（RLVR）在提升大语言模型推理能力方面的实际效果和局限，直接对应团队关注的Reinforcement learning在LLMs/VLMs中的应用及其样本效率、性能和可扩展性等实际问题，能为团队解决理论到生产的差距提供具体的分析和改进方向。; 诺亚: Session聚焦于强化学习微调对大模型推理能力的影响及其边界，涉及自博弈和经验学习等训练框架，与团队关注的后训练阶段的推理能力提升及强化学习方法高度相关，能为团队在latent reasoning和训练框架设计上提供理论验证和改进思路。
FRI 5 DEC,10:00-11:00,Oral Session,Oral Session 5B,https://neurips.cc/virtual/2025/session/122567,,11:00 AM,,,nan,nan,nan
FRI 5 DEC,10:00-11:00,Oral Paper,  → WebGen-Bench: Evaluating LLMs on Generating Interactive and Functional Websites from Scratch,https://neurips.cc/virtual/2025/oral/121452,,11:00 AM,"LLM‑based agents have demonstrated great potential in generating and managing code within complex codebases. In this paper, we introduce WebGen-Bench, a novel benchmark designed to measure an LLM-based agent's ability to create multi-file website codebases from scratch. It contains diverse instructions for website generation, created through the combined efforts of human annotators and GPT-4o. These instructions span three major categories and thirteen minor categories, encompassing nearly all important types of web applications.To assess the quality of the generated websites, we generate test cases targeting each functionality described in the instructions. These test cases are then manually filtered, refined, and organized to ensure accuracy, resulting in a total of 647 test cases. Each test case specifies an operation to be performed on the website and the expected outcome of the operation.To automate testing and improve reproducibility, we employ a powerful web-navigation agent to execute test cases on the generated websites and determine whether the observed responses align with the expected results.We evaluate three high-performance code-agent frameworks—Bolt.diy, OpenHands, and Aider—using multiple proprietary and open-source LLMs as engines. The best-performing combination, Bolt.diy powered by DeepSeek-R1, achieves only 27.8\% accuracy on the test cases, highlighting the challenging nature of our benchmark.Additionally, we construct WebGen-Instruct, a training set consisting of 6,667 website-generation instructions. Training Qwen2.5-Coder-32B-Instruct on Bolt.diy trajectories generated from a subset of the training set achieves an accuracy of 38.2\%, surpassing the performance of the best proprietary model.We release our data-generation, training, and testing code, along with both the datasets and model weights at https://github.com/mnluzimu/WebGen-Bench.",,多伦多云,多伦多云: AI Agent,多伦多云: Session聚焦于基于LLM的agent生成和管理复杂代码库，特别是多文件网站代码生成与自动化测试，直接对应团队关注的提升AI Agent评估准确性与覆盖范围、行为可靠性及管控校验等难题。WebGen-Bench提供了具体的benchmark和测试用例，有助于提升Agent行为的可靠性和评估体系。
FRI 5 DEC,10:00-11:00,Oral Paper,  → QoQ-Med: Building Multimodal Clinical Foundation Models with Domain-Aware GRPO Training,https://neurips.cc/virtual/2025/oral/117310,,11:00 AM,"Clinical decision‑making routinely demands reasoning over heterogeneous data, yet existing multimodal language models (MLLMs) remain largely vision‑centric and fail to generalize across clinical specialties. To bridge this gap, we introduce QoQ-Med-7B/32B, the first open generalist clinical foundation model that jointly reasons across medical images, time‑series signals, and text reports. QoQ-Med is trained with Domain‑aware Relative Policy Optimization (DRPO), a novel reinforcement‑learning objective that hierarchically scales normalized rewards according to domain rarity and modality difficulty, mitigating performance imbalance caused by skewed clinical data distributions. Trained on 2.61 million instruction tuning pairs spanning 9 clinical domains, we show that DRPO training boosts diagnostic performance by 43% in macro‑F1 on average across all visual domains as compared to other critic-free training methods like GRPO. Furthermore, with QoQ-Med trained on intensive segmentation data, it is able to highlight salient regions related to the diagnosis, with an IoU 10x higher than open models while reaching the performance of OpenAI o4-mini. To foster reproducibility and downstream research, we release (i) the full model weights, (ii) the modular training pipeline, and (iii) all intermediate reasoning traces.",,温哥华云; 诺亚; 诺亚,温哥华云: Reinforcement fine tuning (RFT); 诺亚: 大模型后训练Reasoning，RL; 诺亚: 大模型长序列，多模态长序列,温哥华云: 该session提出了Domain-aware Relative Policy Optimization (DRPO)作为一种新型强化学习训练目标，用于提升多模态临床基础模型的性能，直接对应温哥华云团队关注的强化学习在多模态模型中的实际应用问题，尤其是提升样本效率和性能，帮助解决理论到生产的落地难题。; 诺亚: 该session中DRPO强化学习训练方法和多模态临床模型的后训练推理能力，与诺亚团队关注的自博弈与learning from experience训练框架及latent reasoning密切相关，提供了具体的强化学习优化手段和多模态推理提升思路。; 诺亚: 该session涉及多模态临床数据（图像、时间序列信号、文本报告）的联合推理，符合诺亚团队对多模态长序列模型演进和推理计算瓶颈的研究方向，提供了跨模态联合训练和推理的具体实践和技术方案。
FRI 5 DEC,10:00-11:00,Oral Paper,  → NOVA: A Benchmark for Rare Anomaly Localization and Clinical Reasoning in Brain MRI,https://neurips.cc/virtual/2025/oral/121771,,11:00 AM,"In many real-world applications, deployed models encounter inputs that differ from the data seen during training. Open-world recognition ensures that such systems remain robust as ever-emerging, previously _unknown_ categories appear and must be addressed without retraining.Foundation and vision-language models are pre-trained on large and diverse datasets with the expectation of broad generalization across domains, including medical imaging.However, benchmarking these models on test sets with only a few common outlier types silently collapses the evaluation back to a closed-set problem, masking failures on rare or truly novel conditions encountered in clinical use.We therefore present NOVA, a challenging, real-life _evaluation-only_ benchmark of $\sim$900 brain MRI scans that span 281 rare pathologies and heterogeneous acquisition protocols. Each case includes rich clinical narratives and double-blinded expert bounding-box annotations. Together, these enable joint assessment of anomaly localisation, visual captioning, and diagnostic reasoning. Because NOVA is never used for training, it serves as an _extreme_ stress-test of out-of-distribution generalisation: models must bridge a distribution gap both in sample appearance and in semantic space.  Baseline results with leading vision-language models (GPT-4o, Gemini 2.0 Flash, and Qwen2.5-VL-72B) reveal substantial performance drops, with approximately a 65\% gap in localisation compared to natural-image benchmarks and 40\% and 20\% gaps in captioning and reasoning, respectively, compared to resident radiologists. Therefore, NOVA establishes a testbed for advancing models that can detect, localize, and reason about truly unknown anomalies.",,nan,nan,nan
FRI 5 DEC,10:00-11:00,Oral Session,Oral Session 5C,https://neurips.cc/virtual/2025/session/122568,,11:00 AM,,,nan,nan,nan
FRI 5 DEC,10:00-11:00,Oral Paper,  → High-dimensional neuronal activity from low-dimensional latent dynamics: a solvable model,https://neurips.cc/virtual/2025/oral/117112,,11:00 AM,"Computation in recurrent networks of neurons has been hypothesized to occur at the level of low-dimensional latent dynamics, both in artificial systems and in the brain. This hypothesis seems at odds with evidence from large-scale neuronal recordings in mice showing that neuronal population activity is high-dimensional. To demonstrate that low-dimensional latent dynamics and high-dimensional activity can be two sides of the same coin, we present an analytically solvable recurrent neural network (RNN) model whose dynamics can be exactly reduced to a low-dimensional dynamical system, but generates an activity manifold that has a high linear embedding dimension. This raises the question: Do low-dimensional latents explain the high-dimensional activity observed in mouse visual cortex? Spectral theory tells us that the covariance eigenspectrum alone does not allow us to recover the dimensionality of the latents, which can be low or high, when neurons are nonlinear. To address this indeterminacy, we develop Neural Cross-Encoder (NCE), an interpretable, nonlinear latent variable modeling method for neuronal recordings, and find that high-dimensional neuronal responses to drifting gratings and spontaneous activity in visual cortex can be reduced to low-dimensional latents, while the responses to natural images cannot. We conclude that the high-dimensional activity measured in certain conditions, such as in the absence of a stimulus, is explained by low-dimensional latents that are nonlinearly processed by individual neurons.",,nan,nan,nan
